Time_ps,Coherence,Purity,Energy_eV
9.3,0.6412738392284649,0.812743826759954,0.75
9.35,0.6407299831626067,0.8116007468738577,0.75
9.4,0.6070185879944465,0.8129730714133984,0.75
9.450000000000001,0.6269350761296069,0.8092113387040298,0.75
9.5,0.6061556077745935,0.8032639843032297,0.75
9.55,0.6510391052953253,0.8133126885083523,0.75
9.600000000000001,0.6306532284493975,0.8117191288023375,0.75
9.65,0.600880234741963,0.8078436450427374,0.75
9.700000000000001,0.6169376351284267,0.7972149611371578,0.75
9.75,0.6165395950869484,0.8096588014763902,0.75
9.8,0.6205096590355857,0.8050136498530973,0.75
9.850000000000001,0.6332983103695895,0.8071280594955751,0.75
9.9,0.5975519611466917,0.7966513808176736,0.75
9.950000000000001,0.6124487446629148,0.8100899532599974,0.75
10.0,0.632847070738546,0.8033887896913654,0.75
10.05,0.605035729858244,0.7924464984364196,0.75
10.100000000000001,0.6146682405978736,0.8002970799216963,0.75
10.15,0.608389433110545,0.7954630284224963,0.75
10.200000000000001,0.6055842220670321,0.7963002739852402,0.75
10.25,0.5900314484121499,0.8087819950091621,0.75
10.3,0.593225359943276,0.79992379788348,0.75
10.350000000000001,0.5928845257539846,0.7975627429950494,0.75
10.4,0.5875820664005155,0.7872165785626896,0.75
10.450000000000001,0.5871274821968339,0.7936439809685827,0.75
10.5,0.587556253098122,0.7966180338743098,0.75
10.55,0.5686384692426437,0.7889158650070053,0.75
10.600000000000001,0.6006560883401031,0.7955550724491409,0.75
10.65,0.5872900148173071,0.797108960192087,0.75
10.700000000000001,0.5943581752365111,0.793995031852825,0.75
10.75,0.5719358437163437,0.7958373465426816,0.75
10.8,0.5911556327082993,0.7998210865299443,0.75
10.850000000000001,0.5698831695546427,0.802579187787309,0.75
10.9,0.5760961466041826,0.7848111270524606,0.75
10.950000000000001,0.5772602829128384,0.7852851899641935,0.75
11.0,0.5846176737814579,0.7983072985523174,0.75
11.05,0.5795482406911258,0.782636755966879,0.75
11.100000000000001,0.5731605245394011,0.7866164206323712,0.75
11.15,0.5630322167858337,0.7968748668768949,0.75
11.200000000000001,0.580178863820637,0.7845683756095552,0.75
11.25,0.5522392657471662,0.7863790377904647,0.75
11.3,0.5480547595620371,0.7751536092870611,0.75
11.350000000000001,0.5697389623797547,0.781730781950501,0.75
